52020000,4498200,4498500,4497300,4498300,88354
52080000,4498450,4498600,4496800,4498100,91805
52140000,4498000,4498600,4497800,4498100,51625
52200000,4498300,4498900,4497300,4498000,73258
52260000,4498000,4499300,4498000,4499100,54074
52320000,4499300,4499800,4498150,4499200,74594
52380000,4499400,4499400,4497550,4498000,48213
52440000,4498100,4498450,4497700,4497900,62355
52500000,4497750,4497900,4495900,4496200,109791
52560000,4495800,4495800,4492950,4493300,145264
52620000,4493200,4494800,4492900,4494500,85448
52680000,4494750,4496400,4494600,4495800,78373
52740000,4495600,4496600,4495500,4495900,35100
52800000,4496100,4496700,4496100,4496700,77330
52860000,4496450,4498300,4495800,4498300,87558
52920000,4498100,4499300,4498100,4499250,89609
52980000,4499100,4499200,4498050,4498250,78689
53040000,4498300,4498600,4497700,4498300,48728
53100000,4498300,4499500,4498300,4499150,54042
53160000,4499500,4499900,4498600,4498600,54063
53220000,4498400,4498500,4497200,4498100,91096
53280000,4497750,4498000,4497300,4497500,32436
53340000,4497450,4497450,4496000,4496550,48273
53400000,4496600,4497600,4496600,4496650,71370
53460000,4496600,4497900,4495800,4497650,70019
53520000,4497800,4498400,4497100,4498000,53570
53580000,4497700,4499800,4497650,4499700,109100
53640000,4499700,4500900,4499700,4500900,118457
53700000,4500900,4501100,4498750,4499800,103149
53760000,4499500,4500200,4499000,4499050,279842
53820000,4499300,4500300,4498800,4500250,86291
53880000,4500200,4500400,4499500,4500100,42410
53940000,4499900,4499950,4498800,4499700,54821
54000000,4499900,4500300,4499350,4499450,64448
54060000,4499150,4499700,4497900,4498400,61790
54120000,4498400,4499000,4498200,4498550,95758
54180000,4498550,4499800,4497700,4499800,113865
54240000,4499550,4499900,4498800,4499300,76052
54300000,4499300,4499500,4496400,4496400,78003
54360000,4496500,4497350,4496200,4497000,78441
54420000,4496950,4497700,4496700,4497100,42493
54480000,4497200,4497350,4494100,4494500,144961
54540000,4494400,4495650,4494300,4495500,74951
54600000,4495250,4495500,4493550,4493900,68827
54660000,4493700,4493700,4492000,4492500,133279
54720000,4492500,4492900,4491800,4491800,110949
54780000,4491900,4492500,4488900,4488900,161314
54840000,4489050,4490300,4488000,4490200,137118
54900000,4490000,4490100,4488700,4489300,239840
54960000,4489200,4489200,4487850,4488200,123997
55020000,4488000,4489750,4487900,4489750,373109
55080000,4489750,4490400,4488500,4490300,84719
55140000,4490100,4492400,4489750,4492100,148146
55200000,4492000,4492000,4490700,4490700,71429
55260000,4490500,4492000,4490400,4491800,71465
55320000,4491800,4492600,4491000,4492450,120704
55380000,4492500,4493400,4492200,4492800,109182
55440000,4492800,4493950,4492350,4493900,113096
55500000,4494000,4494300,4493000,4493200,120621
55560000,4493050,4494000,4492900,4493700,91462
55620000,4493700,4494000,4492500,4493300,94207
55680000,4493050,4493400,4492200,4492400,135193
55740000,4492300,4492850,4491800,4492300,100996
55800000,4492050,4493500,4491800,4493500,101428
55860000,4493450,4495400,4493400,4494700,239189
55920000,4494700,4495800,4494600,4495150,167652
55980000,4495100,4495250,4493400,4493900,166946
56040000,4494000,4495000,4493900,4494000,136361
56100000,4493900,4495200,4493800,4494700,193181
56160000,4494700,4495100,4493900,4494900,156312
56220000,4494800,4494800,4492050,4492100,148774
56280000,4492200,4493300,4491100,4491100,136351
56340000,4491200,4493050,4490700,4491900,153254
56400000,4491900,4492250,4491350,4491450,137688
56460000,4491550,4492550,4491100,4491500,111395
56520000,4491600,4492500,4491100,4492400,96052
56580000,4492400,4493200,4491600,4491600,126687
56640000,4491600,4492300,4491050,4491900,102517
56700000,4491900,4492350,4491200,4492300,116136
56760000,4492000,4492100,4490700,4490700,161396
56820000,4490800,4492250,4490400,4492200,138136
56880000,4492250,4492250,4490300,4490400,159542
56940000,4490400,4490600,4490000,4490000,206038
57000000,4490000,4491300,4489200,4490100,296683
57060000,4490000,4491300,4489200,4490800,480607
57120000,4490750,4492200,4490200,4492200,165277
57180000,4492200,4493400,4492100,4493300,212833
57240000,4493200,4494800,4493100,4493200,307330
57300000,4493200,4493400,4492450,4493200,281600
57360000,4493150,4495050,4493100,4494300,274253
57420000,4494450,4496350,4494100,4496050,370336
57480000,4496100,4496500,4495500,4495550,468760
57540000,4495500,4495500,4487900,4488400,3530628
57600000,4488400,4489700,4485800,4488200,282858
57660000,4488700,4505800,4487600,4497400,412156
57720000,4497400,4500500,4496000,4498200,97515
57780000,4497800,4501300,4497500,4500200,59961
57840000,4500000,4502400,4500000,4500700,78771
57900000,4500200,4501000,4498400,4499700,321792
57960000,4499700,4500000,4498500,4499200,142825
58020000,4499300,4501100,4498900,4500300,40246
58080000,4500500,4502900,4500000,4501900,26036
58140000,4502000,4503200,4501800,4502900,309271
58200000,4502600,4503300,4501900,4503200,2581813
58260000,4503200,4503300,4502500,4503100,77019
58320000,4503200,4504000,4502500,4503500,23511
58380000,4503400,4506100,4503300,4504800,39585
58440000,4504700,4504700,4502900,4503300,23916
58500000,4503400,4503500,4502300,4502400,28671
58560000,4502300,4502400,4501400,4502200,69578
58620000,4502300,4503000,4502000,4502500,19760
58680000,4502600,4503700,4502600,4503500,4776
58740000,4503400,4504000,4503200,4504000,245685
58800000,4504300,4504300,4503500,4503900,266065
58860000,4504200,4505000,4504200,4505000,9405
58920000,4505400,4506600,4504700,4505700,12410
58980000,4505700,4506100,4505000,4505100,11163
59040000,4505200,4505800,4504500,4505200,6444
59100000,4505200,4505400,4504900,4505400,37368
59160000,4505000,4505600,4504700,4505000,66935
59220000,4505000,4505300,4504500,4505300,37001
59280000,4505800,4505800,4505300,4505700,12040
59340000,4505700,4505700,4504000,4504400,3817
59400000,4504000,4511400,4499900,4500200,113049
59460000,4500500,4503700,4496200,4497800,56562
59520000,4498500,4499600,4494000,4496700,83203
59580000,4496800,4499700,4496200,4498400,34438
59640000,4498500,4500200,4496000,4497500,22740
59700000,4497900,4497900,4494800,4494900,23330
59760000,4494700,4497300,4494400,4495900,46933
59820000,4496700,4496900,4495800,4496400,11588
59880000,4495800,4496000,4494800,4494800,8315
59940000,4494500,4495100,4493700,4495100,6670
60000000,4494700,4495200,4493500,4493500,6731
60060000,4493700,4494500,4493200,4493400,36747
60120000,4493400,4493500,4491600,4492200,52566
60180000,4492200,4493000,4490300,4490900,284322
60240000,4490400,4492300,4490300,4491600,35025
60300000,4491600,4492400,4491600,4492100,15521
60360000,4492000,4493300,4492000,4493000,4824
60420000,4493000,4493700,4491000,4491000,55508
60480000,4490800,4490800,4489500,4489500,16543
60540000,4489300,4489600,4488400,4488900,23928
60600000,4488800,4490600,4488700,4490000,28199
60660000,4490100,4490200,4489700,4489700,3631
60720000,4489400,4490000,4489300,4489400,6932
60780000,4489300,4490300,4489300,4490100,3716
60840000,4490100,4491800,4490100,4491800,4833
60900000,4491600,4491900,4491500,4491500,9526
60960000,4491800,4492200,4491500,4491800,10470
61020000,4491400,4491800,4491100,4491800,7456
61080000,4491500,4493100,4491500,4493100,23633
61140000,4493000,4493000,4491900,4492500,1255
61200000,4491000,4492500,4491000,4492500,327
61260000,4492000,4492800,4491500,4491500,1323
61320000,4492000,4492400,4492000,4492400,947
61380000,4492400,4492800,4492400,4492400,4566
61440000,4492400,4492800,4492400,4492500,57493
61500000,4492400,4492400,4492400,4492400,2498
61560000,4492400,4493800,4492200,4493000,3200
61620000,4492600,4493500,4492000,4492700,1614
61680000,4492700,4493000,4492000,4493000,353
61740000,4492900,4492900,4491600,4492000,56934
61800000,4492000,4492500,4492000,4492500,1043
61860000,4492500,4492500,4492500,4492500,513
61920000,4492500,4492500,4492500,4492500,3257
61980000,4493000,4493600,4493000,4493600,8365
62040000,4493200,4493200,4493200,4493200,909
62100000,4493200,4493300,4493200,4493200,4526
62160000,4493200,4493200,4492700,4492700,1414
62220000,4493000,4493000,4492600,4492600,548
62280000,4493000,4493000,4492800,4492800,143
62340000,4492800,4493000,4492800,4492800,628
62400000,4492900,4493500,4492700,4493500,8008
62460000,4493500,4493800,4492500,4493500,2139
62520000,4492800,4493500,4492300,4493500,2359
62580000,4493500,4493500,4491500,4492700,5250
62640000,4492500,4492500,4488900,4492000,11451
62700000,4492000,4493500,4491700,4492200,1721
62760000,4492000,4492000,4491500,4491500,780
62820000,4491000,4491000,4490000,4490000,1435
62880000,4490300,4490500,4490000,4490500,1680
62940000,4490500,4491400,4490500,4491400,299
63000000,4490500,4490500,4490500,4490500,11
63060000,4491200,4491200,4490000,4490000,467
63120000,4490000,4490000,4489500,4490000,1007
63180000,4490000,4490000,4485000,4488900,23170
63240000,4488900,4489300,4488400,4488400,1196
63300000,4488400,4488900,4488400,4488400,552
63360000,4488900,4488900,4488500,4488800,1243
63420000,4488800,4488900,4488600,4488900,6206
63480000,4488900,4488900,4488600,4488900,2691
63540000,4488900,4488900,4488800,4488800,510
63600000,4488800,4488900,4488800,4488900,648
63660000,4488800,4488900,4488800,4488800,947
63720000,4488800,4488900,4488800,4488900,2615
63780000,4488800,4488900,4488600,4488800,14071
63840000,4488800,4488900,4487800,4487800,4816
63900000,4488900,4488900,4488800,4488800,142
63960000,4488600,4488900,4488600,4488900,265
64020000,4488900,4488900,4488900,4488900,1892
64080000,4489700,4489700,4489100,4489500,227
64140000,4489500,4489800,4489500,4489800,3166
64200000,4490000,4490200,4489900,4490200,4861
64260000,4490000,4490000,4489900,4490000,262
64320000,4489900,4489900,4489900,4489900,30
64380000,4489900,4489900,4489900,4489900,40
64440000,4489900,4489900,4489900,4489900,18
64500000,4489900,4490800,4489900,4490800,2420
64560000,4490990,4491000,4490200,4491000,943
64620000,4490300,4491000,4490200,4490300,1410
64680000,4491000,4491400,4491000,4491400,3219
64740000,4491800,4491800,4491800,4491800,51
64800000,4491500,4492600,4490500,4491800,14417
64860000,4492800,4493300,4492800,4493300,534
64920000,4493400,4494810,4493300,4494810,1735
64980000,4494900,4496000,4494900,4496000,1126
65040000,4494490,4494490,4492900,4493200,4608
65100000,4492800,4493000,4492800,4493000,15852
65160000,4493000,4493000,4492800,4493000,29697
65220000,4492700,4492700,4491200,4492500,1719
65280000,4491500,4491700,4491500,4491700,143
65340000,4491700,4491900,4491700,4491900,150
65400000,4491410,4491800,4491000,4491800,5463
65460000,4491800,4492500,4491800,4492500,233
65520000,4492600,4492600,4492300,4492500,249
65580000,4492600,4494800,4492100,4493500,24959
65640000,4493100,4493100,4492500,4492500,310
65700000,4492000,4492300,4492000,4492100,434
65760000,4491600,4491600,4491000,4491000,482
65820000,4491000,4491500,4491000,4491500,40
65880000,4491800,4491800,4491200,4491200,1141
65940000,4491800,4492400,4491800,4492400,182
66000000,4492900,4493000,4492800,4493000,317
66060000,4493000,4493900,4493000,4493300,1356
66120000,4493000,4493100,4492700,4493100,1179
66180000,4493100,4493100,4493100,4493100,56
66240000,4493900,4494500,4493900,4494500,910
66300000,4494800,4494800,4494400,4494400,280
66360000,4493700,4493700,4493700,4493700,10
66420000,4493500,4494300,4493500,4494300,1671
66480000,4494300,4494300,4494200,4494200,1528
66540000,4494000,4494500,4494000,4494500,183
66600000,4494700,4494900,4494600,4494900,228
66660000,4495000,4495000,4494600,4494600,9398
66720000,4495000,4495000,4495000,4495000,320
66780000,4495300,4495500,4495300,4495500,133
66840000,4495500,4495500,4495500,4495500,251
66900000,4495600,4495600,4495400,4495400,231
66960000,4495900,4495900,4495400,4495700,65
67020000,4495600,4495600,4494900,4494900,567
67080000,4494900,4495400,4494800,4495400,260
67140000,4495500,4495500,4494900,4495000,368
67200000,4494700,4494700,4494700,4494700,23
67260000,4494900,4494900,4494700,4494700,156
67320000,4494200,4495000,4494200,4495000,15029
67380000,4494400,4494400,4494000,4494000,380
67500000,4494500,4494500,4494500,4494500,664
67560000,4494700,4495000,4494700,4495000,1952
67620000,4495100,4495600,4495100,4495300,370
67680000,4495100,4495700,4495100,4495700,230
67740000,4496100,4496900,4496100,4496900,292
67800000,4496500,4496900,4496500,4496900,39
67860000,4496900,4496900,4496900,4496900,60
67920000,4496900,4496900,4496900,4496900,73
67980000,4496900,4496900,4496900,4496900,7
68040000,4496900,4496900,4496900,4496900,152
68100000,4497000,4497500,4497000,4497300,2108
68160000,4497300,4498300,4497300,4498200,1785
68220000,4498000,4500300,4498000,4499600,3626
68280000,4499400,4499500,4498800,4499500,366
68340000,4498600,4499100,4498500,4498500,127
68400000,4498800,4499500,4498800,4499100,1051
68460000,4499400,4499600,4499300,4499400,1714
68520000,4498900,4498900,4498300,4498300,1682
68580000,4498400,4498400,4498300,4498400,1917
68640000,4498300,4498500,4498000,4498500,1863
68700000,4498600,4500000,4498600,4499800,1281
68760000,4499900,4501200,4499900,4501100,655
68820000,4501100,4501700,4500800,4501700,1824
68880000,4501200,4502000,4501200,4501600,5207
68940000,4500900,4501200,4500700,4500700,35
69000000,4500700,4500900,4500200,4500200,203
69060000,4500700,4500700,4500200,4500200,169
69120000,4500300,4500300,4499400,4499500,827
69180000,4499700,4500400,4499700,4500400,408
69240000,4499900,4499900,4499800,4499800,108
69300000,4499600,4499800,4499400,4499800,347
69360000,4499800,4500000,4499800,4499900,114
69420000,4500000,4500000,4499700,4499700,840
69480000,4499700,4500000,4499700,4500000,97
69540000,4499800,4499800,4499800,4499800,20
69600000,4499700,4499800,4499600,4499800,69
69660000,4499400,4499400,4499200,4499200,141
69720000,4499000,4499000,4498500,4498500,526
69780000,4498600,4498800,4498400,4498700,777
69840000,4498600,4498600,4498600,4498600,114
69900000,4498500,4498700,4498300,4498300,1015
69960000,4498700,4498700,4497600,4497700,839
70020000,4497900,4497900,4497700,4497700,811
70080000,4498100,4498100,4497400,4497400,1322
70140000,4497400,4497600,4497300,4497600,872
70200000,4497600,4497600,4497400,4497600,691
70260000,4497600,4497900,4497500,4497900,413
70320000,4497700,4497700,4496500,4496500,2068
70380000,4497000,4497400,4497000,4497000,72
70440000,4496500,4496700,4496300,4496700,1419
70500000,4496700,4496800,4496700,4496800,19
70560000,4496400,4496700,4496400,4496700,58
70620000,4496800,4496800,4496500,4496600,228
70680000,4496500,4496900,4496500,4496900,455
70740000,4496900,4496900,4496500,4496500,883
70800000,4496200,4496400,4495900,4495900,5373
70860000,4496300,4496500,4496200,4496200,168
70920000,4495600,4496000,4495600,4495800,250
70980000,4495800,4496400,4495700,4496400,79
71040000,4496500,4497000,4496500,4496800,4234
71100000,4496900,4497500,4496900,4497500,2096
71160000,4497500,4497500,4497400,4497400,106
71220000,4497600,4497600,4497300,4497300,37
71280000,4497300,4497500,4497300,4497500,58
71340000,4497200,4497200,4497200,4497200,250
71400000,4497300,4497300,4497000,4497000,295
71460000,4496900,4498000,4496900,4498000,149
71520000,4498200,4498200,4498100,4498200,229
71580000,4498300,4498500,4498200,4498500,3277
71640000,4498500,4498700,4498500,4498600,3402
71700000,4498700,4498700,4498300,4498300,2270
71760000,4498200,4498300,4497800,4498000,2997
71820000,4498100,4498700,4498100,4498700,709
71880000,4498600,4498600,4498300,4498600,7211
71940000,4498500,4499000,4498400,4498800,2984
