35160000,4479000,4479700,4476400,4479600,400,4479100,4479800,4476500,4479700,300
35220000,4479600,4485300,4478500,4485100,500,4479700,4485400,4478600,4485200,600
35280000,4485100,4485300,4482600,4483100,700,4485200,4485400,4482700,4483200,200
35340000,4483100,4484400,4482900,4483900,700,4483200,4484500,4483100,4484100,600
35400000,4483900,4487900,4482900,4486300,500,4484100,4488000,4483000,4486400,100
35460000,4486300,4486900,4484000,4485900,300,4486400,4487000,4484100,4486000,300
35520000,4485900,4487600,4484300,4487400,400,4486000,4487700,4484400,4487500,300
35580000,4487400,4488700,4485000,4486500,2000,4487500,4488800,4485100,4486600,100
35640000,4486500,4488600,4486300,4487900,300,4486600,4488700,4486400,4488000,600
35700000,4487900,4489900,4486500,4486700,1700,4488000,4490000,4486600,4486900,600
35760000,4486700,4487200,4485200,4487000,300,4486900,4487300,4485300,4487100,1000
35820000,4487000,4489400,4486700,4489100,500,4487100,4489500,4486800,4489300,400
35880000,4489100,4489300,4486300,4486800,100,4489300,4489400,4486500,4486900,100
35940000,4486800,4487500,4485600,4485600,100,4486900,4487600,4485900,4485900,200
36000000,4485600,4491100,4484200,4488900,300,4485900,4491200,4485000,4489100,400
36060000,4488900,4492100,4486800,4492000,600,4489100,4492200,4486900,4492100,200
36120000,4492000,4493000,4486700,4487300,600,4492100,4493100,4486800,4487400,300
36180000,4487300,4491000,4486600,4490100,600,4487400,4491100,4486700,4490200,300
36240000,4490100,4490900,4488500,4488900,600,4490200,4491000,4488600,4489000,300
36300000,4488900,4490100,4486900,4488800,300,4489000,4490200,4487000,4488900,1200
36360000,4488800,4489400,4486300,4486900,500,4488900,4489500,4486400,4487000,600
36420000,4486900,4488400,4486300,4486400,600,4487000,4488500,4486400,4486500,400
36480000,4486400,4487100,4484500,4484900,100,4486500,4487200,4484600,4485000,1100
36540000,4484900,4485900,4483600,4483900,800,4485000,4486000,4483700,4484000,100
36600000,4483900,4485100,4482100,4484400,300,4484000,4485200,4482200,4484500,600
36660000,4484400,4486200,4483600,4485700,500,4484500,4486300,4483700,4485800,100
36720000,4485700,4487400,4485500,4486900,200,4485800,4487500,4485600,4487000,800
36780000,4486900,4487500,4484400,4487400,1000,4487000,4487600,4484500,4487500,100
36840000,4487400,4487500,4484400,4485300,700,4487500,4487600,4484500,4485500,1800
36900000,4485300,4485400,4482700,4482900,700,4485500,4485500,4482800,4483000,100
36960000,4482900,4484300,4482000,4482500,300,4483000,4484400,4482100,4482600,900
37020000,4482500,4483500,4481500,4482900,600,4482600,4483600,4481600,4483000,700
37080000,4482900,4485200,4482400,4482900,400,4483000,4485300,4482500,4483000,700
37140000,4482900,4486000,4482500,4486000,800,4483000,4486100,4482600,4486100,500
37200000,4486000,4486000,4484100,4484900,100,4486100,4486100,4484200,4485000,900
37260000,4484900,4484900,4481000,4481600,1700,4485000,4485000,4481100,4481700,400
37320000,4481600,4482300,4479800,4481000,100,4481700,4482400,4479900,4481100,900
37380000,4481000,4481800,4479800,4480500,300,4481100,4481900,4479900,4480600,700
37440000,4480500,4481100,4479300,4479500,400,4480600,4481200,4479400,4479600,900
37500000,4479500,4480700,4478400,4479500,300,4479600,4480800,4478500,4479600,1300
37560000,4479500,4480300,4478300,4478300,200,4479600,4480400,4478400,4478400,1100
37620000,4478300,4478600,4476100,4477200,900,4478400,4478700,4476200,4477300,300
37680000,4477200,4477400,4474400,4474900,700,4477300,4477500,4474500,4475000,600
37740000,4474900,4477300,4474000,4474200,200,4475000,4477300,4474100,4474300,1400
37800000,4474200,4475700,4473600,4475400,800,4474300,4475800,4473700,4475500,400
37860000,4475400,4477900,4475300,4477700,400,4475500,4478000,4475400,4477800,500
37920000,4477700,4478600,4476900,4477600,300,4477800,4478700,4477000,4477700,2000
37980000,4477600,4478900,4476700,4478300,3600,4477700,4479000,4476800,4478400,100
38040000,4478300,4480400,4478100,4480000,600,4478400,4480500,4478200,4480100,400
38100000,4480000,4483500,4479900,4482100,100,4480100,4483600,4480000,4482200,500
38160000,4482100,4483700,4481000,4481100,300,4482200,4483800,4481100,4481200,600
38220000,4481100,4481500,4480100,4480600,1800,4481200,4481600,4480200,4480700,300
38280000,4480600,4481400,4480200,4480500,2200,4480700,4481500,4480300,4480600,200
38340000,4480500,4482700,4480400,4482500,100,4480600,4482800,4480500,4482600,800
38400000,4482500,4483900,4480700,4482600,800,4482600,4484000,4480800,4482700,400
38460000,4482600,4483100,4481000,4482300,600,4482700,4483200,4481100,4482400,100
38520000,4482300,4483400,4481800,4482800,100,4482400,4483500,4481900,4482900,1700
38580000,4482800,4483300,4481500,4481900,600,4482900,4483400,4481600,4482000,400
38640000,4481900,4484100,4481700,4483900,400,4482000,4484200,4481800,4484000,400
38700000,4483900,4484100,4480700,4481200,2000,4484000,4484200,4480800,4481300,100
38760000,4481200,4481900,4480900,4481400,700,4481300,4482000,4481000,4481500,400
38820000,4481400,4484100,4480900,4483700,500,4481500,4484200,4481000,4483800,900
38880000,4483700,4484700,4482400,4483900,400,4483800,4484800,4482500,4484000,500
38940000,4483900,4484600,4483800,4484100,500,4484000,4484700,4483900,4484200,1600
39000000,4484100,4484100,4481700,4482600,700,4484200,4484200,4481800,4482700,500
39060000,4482600,4482800,4480000,4480800,300,4482700,4482900,4480100,4480900,400
39120000,4480800,4481300,4479800,4480500,400,4480900,4481400,4479900,4480600,500
39180000,4480500,4481600,4480200,4481200,100,4480600,4481700,4480300,4481300,1500
39240000,4481200,4481200,4479300,4479600,700,4481300,4481300,4479400,4479700,300
39300000,4479600,4480000,4478300,4478900,100,4479700,4480100,4478400,4479000,900
39360000,4478900,4481100,4478800,4479800,800,4479000,4481200,4478900,4479900,200
39420000,4479800,4481300,4479200,4481200,200,4479900,4481400,4479300,4481300,1900
39480000,4481200,4485200,4481100,4484800,700,4481300,4485300,4481200,4484900,300
39540000,4484800,4485200,4483900,4484900,400,4484900,4485300,4484000,4485000,1900
39600000,4484900,4485800,4484400,4485300,2000,4485000,4485900,4484500,4485400,400
39660000,4485300,4485700,4484500,4485200,500,4485400,4485800,4484600,4485300,600
39720000,4485200,4485500,4483900,4484200,400,4485300,4485600,4484000,4484300,700
39780000,4484200,4487100,4483700,4486600,1700,4484300,4487200,4483800,4486700,600
39840000,4486600,4488100,4486400,4487100,1200,4486700,4488200,4486500,4487200,700
39900000,4487100,4488500,4486200,4487400,700,4487200,4488600,4486300,4487500,400
39960000,4487400,4488300,4487100,4487400,600,4487500,4488400,4487200,4487500,400
40020000,4487400,4488200,4487100,4487800,1200,4487500,4488300,4487200,4487900,200
40080000,4487800,4488400,4487300,4487700,1100,4487900,4488500,4487400,4487800,500
40140000,4487700,4488500,4487100,4487700,100,4487800,4488600,4487200,4487800,1100
40200000,4487700,4488100,4486100,4486800,400,4487800,4488200,4486200,4486900,1700
40260000,4486800,4488100,4486100,4487700,800,4486900,4488200,4486200,4487800,800
40320000,4487700,4488700,4487200,4487800,1000,4487800,4488800,4487300,4487900,500
40380000,4487800,4488500,4487300,4487400,1000,4487900,4488600,4487400,4487500,1600
40440000,4487400,4489100,4487100,4488900,700,4487500,4489200,4487200,4489000,100
40500000,4488900,4489500,4487800,4489400,300,4489000,4489600,4487900,4489500,1300
40560000,4489400,4490900,4488600,4490600,500,4489500,4491000,4488700,4490700,700
40620000,4490600,4492300,4489900,4491700,2000,4490700,4492400,4490000,4491800,1100
40680000,4491700,4493100,4490500,4492100,900,4491800,4493200,4490600,4492200,500
40740000,4492100,4494800,4492100,4493800,100,4492200,4494900,4492200,4493900,2000
40800000,4493800,4495100,4493400,4494000,1000,4493900,4495200,4493500,4494100,300
40860000,4494000,4495400,4493300,4494000,400,4494100,4495500,4493400,4494100,700
40920000,4494000,4494800,4493000,4493700,400,4494100,4494900,4493100,4493800,1000
40980000,4493700,4494100,4491900,4492400,700,4493800,4494200,4492000,4492500,600
41040000,4492400,4494300,4492100,4494100,1100,4492500,4494400,4492200,4494200,100
41100000,4494100,4494700,4493200,4494000,800,4494200,4494800,4493300,4494100,100
41160000,4494000,4495500,4493400,4493700,400,4494100,4495600,4493500,4493800,700
41220000,4493700,4494600,4493200,4494500,600,4493800,4494700,4493300,4494600,700
41280000,4494500,4495400,4494000,4495000,400,4494600,4495500,4494100,4495100,1600
41340000,4495000,4495400,4493600,4493900,400,4495100,4495500,4493700,4494000,900
41400000,4493900,4495200,4493800,4494500,400,4494000,4495300,4493900,4494600,1700
41460000,4494500,4494900,4493100,4494300,500,4494600,4495000,4493200,4494400,700
41520000,4494300,4494700,4492500,4492900,500,4494400,4494800,4492600,4493000,1000
41580000,4492900,4493800,4492400,4493100,200,4493000,4493900,4492500,4493200,700
41640000,4493100,4493600,4492100,4493500,1900,4493200,4493700,4492200,4493600,400
41700000,4493500,4493900,4492100,4492500,1700,4493600,4494000,4492200,4492600,400
41760000,4492500,4494200,4492500,4493400,1000,4492600,4494300,4492600,4493500,700
41820000,4493400,4493600,4491600,4492900,700,4493500,4493700,4491700,4493000,1200
41880000,4492900,4494900,4492900,4494800,800,4493000,4495000,4493000,4494900,500
41940000,4494800,4495200,4493500,4493800,500,4494900,4495300,4493600,4493900,1800
42000000,4493800,4493900,4492500,4492900,1000,4493900,4494000,4492600,4493000,400
42060000,4492900,4494800,4492700,4494600,600,4493000,4494900,4492800,4494700,800
42120000,4494600,4495200,4493600,4494800,700,4494700,4495300,4493700,4494900,600
42180000,4494800,4495100,4493700,4494000,500,4494900,4495200,4493800,4494100,700
42240000,4494000,4494100,4492700,4493500,1000,4494100,4494200,4492800,4493600,400
42300000,4493500,4493500,4490900,4491300,1300,4493600,4493600,4491000,4491400,300
42360000,4491300,4492000,4491100,4491400,300,4491400,4492100,4491200,4491500,2200
42420000,4491400,4493200,4491400,4492100,400,4491500,4493300,4491500,4492200,800
42480000,4492100,4493400,4491700,4493300,500,4492200,4493500,4491800,4493400,600
42540000,4493300,4494500,4493300,4494100,700,4493400,4494600,4493400,4494200,400
42600000,4494100,4495100,4494000,4494800,800,4494200,4495200,4494100,4494900,700
42660000,4494800,4497500,4494700,4496900,400,4494900,4497600,4494800,4497000,2000
42720000,4496900,4498700,4496600,4497600,1700,4497000,4498800,4496700,4497700,600
42780000,4497600,4498100,4496100,4497200,300,4497700,4498200,4496200,4497300,900
42840000,4497200,4497400,4496500,4497200,2000,4497300,4497500,4496600,4497300,900
42900000,4497200,4497300,4495400,4496600,1100,4497300,4497400,4495500,4496700,400
42960000,4496600,4497100,4493900,4494000,1800,4496700,4497200,4494000,4494100,200
43020000,4494000,4494200,4492000,4492600,700,4494100,4494300,4492100,4492700,700
43080000,4492600,4493900,4492500,4493600,800,4492700,4494000,4492600,4493700,600
43140000,4493600,4493600,4492400,4492800,400,4493700,4493700,4492500,4492900,700
43200000,4492800,4492800,4491200,4491300,1000,4492900,4492900,4491300,4491400,100
43260000,4491300,4492600,4491300,4491700,400,4491400,4492700,4491400,4491800,1400
43320000,4491700,4494100,4491300,4493900,600,4491800,4494200,4491400,4494000,300
43380000,4493900,4494200,4492700,4493000,800,4494000,4494300,4492800,4493100,500
43440000,4493000,4493500,4491300,4492700,400,4493100,4493600,4491400,4492800,700
43500000,4492700,4493700,4492500,4493600,1400,4492800,4493800,4492600,4493700,400
43560000,4493600,4493700,4492300,4492700,200,4493700,4493800,4492400,4492800,900
43620000,4492700,4493400,4491800,4493200,500,4492800,4493500,4491900,4493300,1300
43680000,4493200,4494500,4493000,4494000,400,4493300,4494600,4493100,4494100,800
43740000,4494000,4495200,4494000,4494100,700,4494100,4495300,4494100,4494200,400
43800000,4494100,4495300,4494100,4494700,600,4494200,4495400,4494200,4494800,900
43860000,4494700,4495200,4493500,4495000,500,4494800,4495300,4493600,4495100,600
43920000,4495000,4495100,4493700,4494300,700,4495100,4495200,4493800,4494400,1600
43980000,4494300,4494500,4493300,4493700,400,4494400,4494600,4493400,4493800,1300
44040000,4493700,4494200,4493000,4493500,400,4493800,4494300,4493100,4493600,1000
44100000,4493500,4494400,4492800,4494400,900,4493600,4494500,4492900,4494500,300
44160000,4494400,4494400,4492700,4493600,600,4494500,4494500,4492800,4493700,500
44220000,4493600,4493700,4492900,4493500,700,4493700,4493800,4493000,4493600,400
44280000,4493500,4494600,4493200,4494600,1400,4493600,4494700,4493300,4494700,600
44340000,4494600,4497100,4494600,4497000,600,4494700,4497200,4494700,4497100,1600
44400000,4497000,4497800,4496500,4497700,100,4497100,4497900,4496600,4497800,900
44460000,4497700,4497900,4496600,4497300,1300,4497800,4498000,4496700,4497400,200
44520000,4497300,4497300,4495400,4496100,600,4497400,4497400,4495500,4496200,800
44580000,4496100,4496600,4495100,4495300,1000,4496200,4496700,4495200,4495400,300
44640000,4495300,4496700,4495100,4496600,900,4495400,4496800,4495200,4496700,700
44700000,4496600,4496900,4496000,4496900,500,4496700,4497000,4496100,4497000,1000
44760000,4496900,4497200,4496000,4496600,700,4497000,4497300,4496100,4496700,1000
44820000,4496600,4497300,4496000,4496100,1100,4496700,4497400,4496100,4496200,500
44880000,4496100,4496300,4494900,4496200,900,4496200,4496400,4495000,4496300,400
44940000,4496200,4496700,4495500,4496700,700,4496300,4496800,4495600,4496800,200
45000000,4496700,4498100,4496700,4497500,300,4496800,4498200,4496800,4497600,2000
45060000,4497500,4498300,4496600,4497700,1800,4497600,4498400,4496700,4497800,600
45120000,4497700,4498100,4497600,4498100,1000,4497800,4498200,4497700,4498200,1100
45180000,4498100,4498100,4496700,4497100,1100,4498200,4498200,4496800,4497200,700
45240000,4497100,4497500,4496600,4497200,2400,4497200,4497600,4496700,4497300,400
45300000,4497200,4497900,4497000,4497900,2000,4497300,4498000,4497100,4498000,400
45360000,4497900,4499300,4497200,4498900,300,4498000,4499400,4497300,4499000,1000
45420000,4498900,4498900,4498000,4498700,200,4499000,4499000,4498100,4498800,1500
45480000,4498700,4498900,4498000,4498900,900,4498800,4499000,4498100,4499000,600
45540000,4498900,4499300,4498100,4498500,900,4499000,4499400,4498200,4498600,100
45600000,4498500,4500200,4498400,4499900,900,4498600,4500300,4498500,4500000,500
45660000,4499900,4500900,4499300,4500700,800,4500000,4501000,4499400,4500800,400
45720000,4500700,4502900,4500700,4502800,900,4500800,4503000,4500800,4502900,600
45780000,4502800,4504200,4502600,4503500,1200,4502900,4504300,4502700,4503600,500
45840000,4503500,4504100,4503400,4504100,400,4503600,4504200,4503500,4504200,900
45900000,4504100,4505400,4503800,4505400,1700,4504200,4505500,4503900,4505500,200
45960000,4505400,4506200,4505100,4505800,900,4505500,4506300,4505200,4505900,600
46020000,4505800,4506400,4504700,4505200,1700,4505900,4506500,4504800,4505300,600
46080000,4505200,4506400,4504900,4505500,800,4505300,4506500,4505000,4505600,700
46140000,4505500,4506900,4505400,4506700,800,4505600,4507000,4505500,4506800,600
46200000,4506700,4507300,4505800,4507100,400,4506800,4507400,4505900,4507200,500
46260000,4507100,4507400,4505200,4506200,800,4507200,4507500,4505300,4506300,300
46320000,4506200,4506400,4504900,4505000,1300,4506300,4506500,4505000,4505100,400
46380000,4505000,4506100,4504300,4504500,700,4505100,4506200,4504400,4504600,1200
46440000,4504500,4505500,4504300,4504400,2000,4504600,4505600,4504400,4504500,700
46500000,4504400,4505600,4504200,4505500,1400,4504500,4505700,4504300,4505600,400
46560000,4505500,4505700,4504600,4504800,300,4505600,4505800,4504700,4504900,1200
46620000,4504800,4504900,4503500,4504500,1000,4504900,4505000,4503600,4504600,300
46680000,4504500,4505800,4504500,4505600,600,4504600,4505900,4504600,4505700,300
46740000,4505600,4506000,4505100,4505500,100,4505700,4506100,4505200,4505600,900
46800000,4505500,4506600,4505400,4505700,300,4505600,4506700,4505500,4505800,1000
46860000,4505700,4506000,4505100,4505500,200,4505800,4506100,4505200,4505600,900
46920000,4505500,4506700,4504800,4505300,1300,4505600,4506800,4504900,4505400,400
46980000,4505300,4505800,4504400,4505500,400,4505400,4505900,4504500,4505600,700
47040000,4505500,4506500,4505000,4505000,2100,4505600,4506600,4505100,4505100,200
47100000,4505000,4505400,4503700,4504400,200,4505100,4505500,4503800,4504500,900
47160000,4504400,4505000,4503600,4503600,500,4504500,4505100,4503700,4503700,400
47220000,4503600,4504500,4503300,4503700,1600,4503700,4504600,4503400,4503800,700
47280000,4503700,4504000,4502400,4502600,100,4503800,4504100,4502500,4502700,1600
47340000,4502600,4504500,4501900,4503500,1600,4502700,4504600,4502000,4503600,200
47400000,4503500,4504800,4503300,4504500,600,4503600,4504900,4503400,4504600,300
47460000,4504500,4505500,4503600,4503900,200,4504600,4505600,4503700,4504000,800
47520000,4503900,4506100,4503800,4505200,200,4504000,4506200,4503900,4505300,1900
47580000,4505200,4505200,4504000,4504600,500,4505300,4505300,4504100,4504700,600
47640000,4504600,4504900,4504500,4504600,400,4504700,4505000,4504600,4504700,700
47700000,4504600,4504900,4504100,4504400,400,4504700,4505000,4504200,4504500,700
47760000,4504400,4504500,4502400,4502800,1000,4504500,4504600,4502500,4502900,700
47820000,4502800,4504200,4502400,4504200,800,4502900,4504300,4502500,4504300,600
47880000,4504200,4504700,4503700,4504500,2000,4504300,4504800,4503800,4504600,200
47940000,4504500,4505400,4504200,4504500,1500,4504600,4505500,4504300,4504600,200
48000000,4504500,4506000,4504500,4505600,600,4504600,4506100,4504600,4505700,500
48060000,4505600,4507100,4505600,4507000,600,4505700,4507200,4505700,4507100,1200
48120000,4507000,4507000,4505400,4506200,1000,4507100,4507100,4505500,4506300,400
48180000,4506200,4506500,4505900,4506200,1300,4506300,4506600,4506000,4506300,300
48240000,4506200,4506700,4506200,4506600,300,4506300,4506800,4506300,4506700,700
48300000,4506600,4507300,4505900,4506100,700,4506700,4507400,4506000,4506200,500
48360000,4506100,4507900,4506100,4506800,900,4506200,4508000,4506200,4506900,500
48420000,4506800,4507700,4506600,4506800,1000,4506900,4507800,4506700,4506900,100
48480000,4506800,4507400,4506600,4506900,500,4506900,4507500,4506700,4507000,300
48540000,4506900,4507000,4504000,4504700,500,4507000,4507100,4504100,4504800,1900
48600000,4504700,4505700,4504500,4505400,100,4504800,4505800,4504600,4505500,1100
48660000,4505400,4505600,4504000,4504100,500,4505500,4505700,4504100,4504200,600
48720000,4504100,4504500,4502800,4502900,800,4504200,4504600,4502900,4503000,600
48780000,4502900,4503000,4501900,4502400,700,4503000,4503100,4502000,4502500,300
48840000,4502400,4503100,4501700,4501800,800,4502500,4503200,4501800,4501900,700
48900000,4501800,4502000,4500300,4500900,600,4501900,4502100,4500400,4501000,400
48960000,4500900,4502500,4500600,4502400,400,4501000,4502600,4500700,4502500,1000
49020000,4502400,4503200,4501900,4502000,300,4502500,4503300,4502000,4502100,900
49080000,4502000,4502700,4501900,4502700,500,4502100,4502900,4502000,4502800,2000
49140000,4502700,4503900,4502700,4503200,1700,4502800,4504000,4502800,4503300,600
49200000,4503200,4503300,4501800,4501900,500,4503300,4503400,4501900,4502000,500
49260000,4501900,4502200,4501000,4501100,2600,4502000,4502300,4501100,4501200,400
49320000,4501100,4501900,4500600,4501100,200,4501200,4502000,4500700,4501200,1000
49380000,4501100,4501100,4499500,4499600,600,4501200,4501200,4499600,4499700,800
49440000,4499600,4500700,4499500,4499700,100,4499700,4500800,4499600,4499800,1300
49500000,4499700,4499700,4497400,4498300,700,4499800,4499800,4497500,4498400,100
49560000,4498300,4499300,4498200,4498800,400,4498400,4499400,4498300,4498900,1800
49620000,4498800,4499400,4498300,4499200,600,4498900,4499400,4498400,4499300,500
49680000,4499200,4500400,4499000,4500400,1000,4499300,4500500,4499100,4500500,400
49740000,4500400,4500900,4499200,4499300,800,4500500,4501000,4499300,4499400,600
49800000,4499300,4499800,4498100,4498300,1200,4499400,4499900,4498200,4498400,900
49860000,4498300,4499000,4497900,4498500,200,4498400,4499100,4498000,4498600,1200
49920000,4498500,4498500,4497800,4498100,1300,4498600,4498600,4497900,4498200,100
49980000,4498100,4499900,4498000,4499900,200,4498200,4500000,4498100,4500000,800
50040000,4499900,4499900,4498700,4498800,600,4500000,4500000,4498800,4498900,300
50100000,4498800,4499100,4496900,4497100,1400,4498900,4499200,4497000,4497200,100
50160000,4497100,4497500,4495500,4495900,900,4497200,4497600,4495600,4496000,900
50220000,4495900,4497200,4495500,4496900,1100,4496000,4497300,4495600,4497000,300
50280000,4496900,4497100,4496100,4496300,1800,4497000,4497200,4496200,4496400,200
50340000,4496300,4496300,4494200,4495100,600,4496400,4496400,4494300,4495200,1100
50400000,4495100,4496100,4494600,4495000,700,4495200,4496200,4494700,4495100,400
50460000,4495000,4495900,4492500,4493500,100,4495100,4496000,4492600,4493600,1400
50520000,4493500,4495100,4493400,4495100,700,4493600,4495200,4493500,4495200,400
50580000,4495100,4496300,4495000,4495900,2100,4495200,4496300,4495100,4496000,300
50640000,4495900,4496500,4494900,4496000,400,4496000,4496600,4495000,4496100,500
50700000,4496000,4496100,4494900,4495300,700,4496100,4496200,4495000,4495400,500
50760000,4495300,4496700,4495100,4496100,800,4495400,4496800,4495200,4496200,400
50820000,4496100,4496200,4494800,4495100,1100,4496200,4496300,4494900,4495200,700
50880000,4495100,4495900,4494400,4494800,1500,4495200,4496000,4494500,4494900,500
50940000,4494800,4494800,4493800,4493900,1500,4494900,4494900,4493900,4494000,100
51000000,4493900,4494400,4492900,4493500,200,4494000,4494500,4493000,4493600,1700
51060000,4493500,4495600,4493300,4494700,400,4493600,4495700,4493400,4494800,500
51120000,4494700,4495300,4494200,4494200,500,4494800,4495400,4494300,4494300,500
51180000,4494200,4495400,4494000,4495200,300,4494300,4495500,4494100,4495300,800
51240000,4495200,4496100,4494700,4494800,100,4495300,4496200,4494800,4494900,1000
51300000,4494800,4496100,4494700,4496100,700,4494900,4496200,4494800,4496200,300
51360000,4496100,4497100,4494700,4495200,300,4496200,4497200,4494800,4495300,800
51420000,4495200,4496400,4495000,4496400,200,4495300,4496500,4495100,4496500,900
51480000,4496400,4497500,4496200,4497400,500,4496500,4497600,4496300,4497500,400
51540000,4497400,4498800,4497300,4498800,1200,4497500,4498900,4497400,4498900,200
51600000,4498800,4498900,4497500,4498000,300,4498900,4499000,4497600,4498100,600
51660000,4498000,4498300,4497400,4498300,400,4498100,4498400,4497500,4498400,1900
51720000,4498300,4498600,4497900,4498500,400,4498400,4498700,4498000,4498600,800
51780000,4498500,4500000,4498300,4499900,700,4498600,4500100,4498400,4500000,400
51840000,4499900,4500300,4499500,4500100,1000,4500000,4500400,4499600,4500200,200
51900000,4500100,4500300,4498700,4498900,1300,4500200,4500400,4498800,4499000,100
51960000,4498900,4500000,4498100,4498200,400,4499000,4500100,4498200,4498300,700
52020000,4498200,4498500,4497200,4498200,600,4498300,4498600,4497300,4498300,600
52080000,4498200,4498600,4496700,4498100,400,4498300,4498700,4496800,4498200,700
52140000,4498100,4498600,4497600,4498000,700,4498200,4498700,4497700,4498100,600
52200000,4498000,4498800,4497200,4497900,2000,4498100,4498900,4497300,4498000,100
52260000,4497900,4499400,4497900,4499200,300,4498000,4499500,4498000,4499300,1200
52320000,4499200,4499800,4498000,4499300,500,4499300,4499900,4498100,4499400,400
52380000,4499300,4499400,4497500,4498000,500,4499400,4499500,4497600,4498100,1100
52440000,4498000,4498400,4497600,4497900,100,4498100,4498500,4497700,4498000,1000
52500000,4497900,4498100,4495800,4495900,1700,4498000,4498200,4495900,4496000,100
52560000,4495900,4495900,4492800,4493200,300,4496000,4496000,4492900,4493300,500
52620000,4493200,4494700,4492800,4494700,400,4493300,4494800,4492900,4494800,500
52680000,4494700,4496400,4494500,4495600,600,4494800,4496500,4494600,4495700,400
52740000,4495600,4496600,4495400,4495900,600,4495700,4496700,4495500,4496000,500
52800000,4495900,4496900,4495900,4496600,800,4496000,4497000,4496000,4496700,100
52860000,4496600,4498200,4495700,4498200,300,4496700,4498300,4495800,4498300,700
52920000,4498200,4499300,4498000,4499100,900,4498300,4499400,4498100,4499200,500
52980000,4499100,4499300,4497900,4498200,900,4499200,4499400,4498000,4498300,500
53040000,4498200,4498700,4497600,4498200,700,4498300,4498800,4497700,4498300,400
53100000,4498200,4499600,4498200,4499100,300,4498300,4499700,4498300,4499200,900
53160000,4499100,4499900,4498500,4498600,1200,4499200,4500000,4498600,4498700,400
53220000,4498600,4498700,4497100,4498100,300,4498700,4498800,4497200,4498200,500
53280000,4498100,4498100,4497100,4497400,500,4498200,4498200,4497200,4497500,500
53340000,4497400,4497400,4495800,4496500,500,4497500,4497500,4495900,4496600,1500
53400000,4496500,4497600,4496500,4496600,500,4496600,4497700,4496600,4496700,200
53460000,4496600,4497800,4495700,4497700,600,4496700,4497900,4495800,4497800,400
53520000,4497700,4498300,4497000,4497900,700,4497800,4498400,4497100,4498000,200
53580000,4497900,4499800,4497500,4499700,500,4498000,4499900,4497600,4499800,800
53640000,4499700,4500900,4499600,4500900,100,4499800,4501000,4499700,4501000,1000
53700000,4500900,4501100,4498700,4499800,200,4501000,4501300,4498800,4499900,1700
53760000,4499800,4500300,4498800,4499000,100,4499900,4500400,4498900,4499100,800
53820000,4499000,4500300,4498700,4500200,200,4499100,4500400,4498800,4500300,600
53880000,4500200,4500300,4499500,4500000,500,4500300,4500400,4499600,4500100,700
53940000,4500000,4500000,4498700,4499800,500,4500100,4500100,4498800,4499900,1500
54000000,4499800,4500300,4499200,4499400,1000,4499900,4500400,4499300,4499500,300
54060000,4499400,4499600,4497800,4498200,900,4499500,4499700,4497900,4498300,400
54120000,4498200,4499000,4497900,4498500,700,4498300,4499100,4498000,4498600,200
54180000,4498500,4499800,4497500,4499700,500,4498600,4499900,4497600,4499800,900
54240000,4499700,4499900,4498700,4499300,400,4499800,4500000,4498800,4499400,900
54300000,4499300,4499500,4496400,4496400,1900,4499400,4499600,4496500,4496500,400
54360000,4496400,4497300,4496200,4497000,400,4496500,4497400,4496300,4497100,1100
54420000,4497000,4497800,4496600,4497000,1100,4497100,4497900,4496700,4497100,100
54480000,4497000,4497500,4494000,4494500,500,4497100,4497600,4494100,4494600,600
54540000,4494500,4495600,4494100,4495300,500,4494600,4495700,4494200,4495400,100
54600000,4495300,4495500,4493500,4493800,500,4495400,4495600,4493600,4493900,400
54660000,4493800,4493800,4491900,4492500,100,4493900,4493900,4492000,4492600,1100
54720000,4492500,4492900,4491800,4491800,1000,4492600,4493000,4491900,4491900,400
54780000,4491800,4492500,4488800,4488900,500,4491900,4492600,4488900,4489000,400
54840000,4488900,4490300,4487900,4490000,1000,4489000,4490400,4488000,4490100,300
54900000,4490000,4490100,4488500,4489200,500,4490100,4490200,4488600,4489300,800
54960000,4489200,4489200,4487800,4488000,800,4489300,4489300,4487900,4488100,400
55020000,4488000,4489700,4487700,4489700,500,4488100,4489800,4487800,4489800,1700
55080000,4489700,4490400,4488500,4490200,600,4489800,4490500,4488600,4490300,1700
55140000,4490200,4492400,4489700,4492000,600,4490300,4492500,4489800,4492100,300
55200000,4492000,4492000,4490400,4490500,1100,4492100,4492100,4490500,4490600,200
55260000,4490500,4492100,4490300,4491800,600,4490600,4492200,4490400,4491900,700
55320000,4491800,4492600,4490800,4492400,100,4491900,4492700,4490900,4492500,600
55380000,4492400,4493400,4492100,4492600,300,4492500,4493500,4492200,4492700,600
55440000,4492600,4493900,4492300,4493800,800,4492700,4494000,4492400,4493900,500
55500000,4493800,4494300,4493000,4493200,100,4493900,4494400,4493100,4493300,3300
55560000,4493200,4494000,4492800,4493600,600,4493300,4494100,4492900,4493700,400
55620000,4493600,4494000,4492400,4493200,500,4493700,4494100,4492500,4493300,600
55680000,4493200,4493400,4492100,4492300,500,4493300,4493500,4492200,4492400,300
55740000,4492300,4492800,4491600,4492300,600,4492400,4492900,4491700,4492400,500
55800000,4492300,4493500,4491700,4493500,300,4492400,4493600,4491800,4493600,1400
55860000,4493500,4495400,4493300,4494600,3500,4493600,4495500,4493400,4494700,1000
