20210621 11:00:00,1463900,1464500,1459000,1463200,384907
20210621 12:00:00,1462900,1466100,1462100,1465900,638362
20210621 13:00:00,1465800,1470700,1465700,1467700,477435
20210621 14:00:00,1467700,1468500,1463800,1464400,248216
20210621 15:00:00,1464600,1468100,1464300,1466500,1265033
20210622 09:00:00,1465200,1468200,1453700,1455600,308147
20210622 10:00:00,1455900,1465300,1453850,1465000,363814
20210622 11:00:00,1465000,1468100,1460300,1460400,239353
20210622 12:00:00,1460600,1460750,1457450,1459100,189320
20210622 13:00:00,1458900,1461700,1458900,1459600,156730
20210622 14:00:00,1459200,1463000,1458500,1461400,180311
20210622 15:00:00,1461400,1465600,1461400,1463600,924134
20210623 09:00:00,1464300,1465000,1455300,1455400,214559
20210623 10:00:00,1455200,1458500,1454500,1457000,330009
20210623 11:00:00,1457100,1457400,1452700,1457000,283808
20210623 12:00:00,1457000,1458400,1453900,1454100,187485
20210623 13:00:00,1454100,1455600,1452800,1452800,210816
20210623 14:00:00,1452850,1452900,1448700,1448900,363766
20210623 15:00:00,1448950,1451450,1445700,1446100,1268139
20210624 09:00:00,1458000,1460900,1453900,1454600,425043
20210624 10:00:00,1454400,1456100,1449600,1451300,386069
20210624 11:00:00,1452200,1454150,1450100,1450100,296619
20210624 12:00:00,1450100,1451900,1447100,1451900,471487
20210624 13:00:00,1451800,1454500,1450800,1453700,245059
20210624 14:00:00,1453800,1458200,1453600,1457600,325034
20210624 15:00:00,1457600,1458000,1454000,1454400,1120647
20210625 09:00:00,1453800,1456200,1449450,1452050,393605
20210625 10:00:00,1451950,1459400,1451950,1456950,221936
20210625 11:00:00,1457000,1461100,1456700,1459800,203861
20210625 12:00:00,1459700,1462920,1459500,1461750,287421
20210625 13:00:00,1461600,1461800,1457400,1459250,168507
20210625 14:00:00,1458900,1461000,1458800,1460600,181713
20210625 15:00:00,1460600,1469000,1460400,1468400,1967801
20210628 09:00:00,1470100,1473000,1461500,1464600,302400
20210628 10:00:00,1464800,1465600,1454100,1456100,416412
20210628 11:00:00,1456300,1457800,1451500,1453400,325219
20210628 12:00:00,1453600,1453800,1449450,1449500,308855
20210628 13:00:00,1449400,1452900,1449150,1452900,252247
20210628 14:00:00,1452800,1454700,1452100,1453050,230224
20210628 15:00:00,1453200,1453500,1449250,1452900,2004160
20210629 09:00:00,1452600,1464200,1451200,1459200,335138
20210629 10:00:00,1459000,1467300,1458300,1460400,391049
20210629 11:00:00,1460300,1461900,1459600,1461000,250501
20210629 12:00:00,1461000,1461400,1458000,1458200,208086
20210629 13:00:00,1458250,1458500,1455600,1456800,167221
20210629 14:00:00,1456600,1457850,1455800,1457400,200839
20210629 15:00:00,1457400,1457450,1453200,1455500,769057
20210630 09:00:00,1450600,1455300,1447100,1454800,263569
20210630 10:00:00,1455900,1465500,1455500,1464550,414340
20210630 11:00:00,1464200,1464850,1460100,1460500,368993
20210630 12:00:00,1460400,1464100,1460100,1461900,210419
20210630 13:00:00,1462500,1462900,1461000,1462500,164962
20210630 14:00:00,1462500,1464450,1461000,1463100,207010
20210630 15:00:00,1463500,1469300,1463300,1465900,1346939
20210701 09:00:00,1469600,1473000,1468600,1470600,233408
20210701 10:00:00,1470050,1475000,1466600,1467700,463871
20210701 11:00:00,1467700,1470900,1466900,1468200,346612
20210701 12:00:00,1468000,1469600,1467400,1467700,196834
20210701 13:00:00,1467850,1468800,1467100,1467900,157681
20210701 14:00:00,1467900,1468100,1465700,1468000,235321
20210701 15:00:00,1468100,1468500,1466300,1468400,1007670
20210702 09:00:00,1469100,1469600,1459100,1462200,321364
20210702 10:00:00,1462400,1464800,1395600,1402500,5712311
20210702 11:00:00,1402500,1409700,1396350,1405400,3064966
20210702 12:00:00,1405200,1405800,1396900,1401200,1583721
20210702 13:00:00,1401300,1406800,1400300,1402900,1574109
20210702 14:00:00,1403000,1403600,1397500,1397700,1216580
20210702 15:00:00,1397700,1401200,1394700,1400200,3124306
20210706 09:00:00,1399900,1404200,1381500,1389350,1375353
20210706 10:00:00,1389200,1389900,1371300,1372050,1498161
20210706 11:00:00,1371900,1382000,1371650,1380350,914135
20210706 12:00:00,1380300,1380300,1375400,1378300,563786
20210706 13:00:00,1378300,1384400,1378100,1384200,684535
20210706 14:00:00,1384200,1388600,1384200,1386200,552708
20210706 15:00:00,1386300,1389400,1384050,1387800,2216944
20210707 09:00:00,1390100,1402700,1387000,1392100,615445
20210707 10:00:00,1392200,1401900,1390900,1390900,617260
20210707 11:00:00,1391000,1403300,1389900,1397100,473853
20210707 12:00:00,1397200,1399200,1394300,1394700,310001
20210707 13:00:00,1394900,1396000,1392300,1392900,383420
